sale_date,sale_price,latitude,longitude,city,zoning,subdivision,present_use,land_val,imp_val,year_built,sqft_lot,sqft,stories,beds,bath_full,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_lakesamm
2023-05-13,1168500,47.4795652072249,-122.125563636481,RENTON,R-4,LIBERTY GROVE CONTIGUOUS,2,335000,535000,2013,5006,2370,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-12,870000,47.4294777974738,-122.212295805671,RENTON,R-4,TALBOT & 55TH AVE. PLAT,2,253000,517000,2017,5186,2656,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-16,675000,47.3837855619961,-122.025863117115,MAPLE VALLEY,R-6,PATRICK'S FAIRE,2,174000,375000,2003,4200,1560,2.0,3,2,0,0,1,0,0,0,0,0,0,0,0,0
2023-05-16,2200000,47.5225862455271,-122.149546684846,NEWCASTLE,R-1,HIGHLANDS AT NEWCASTLE DIV 3,2,657000,1117000,2003,13239,3850,2.0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2023-04-24,749950,47.3470201459245,-122.023477213123,MAPLE VALLEY,R-4,SAWYER CREST II,2,310000,346000,2010,6626,1900,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-15,1190000,47.3548643959511,-122.022652332828,MAPLE VALLEY,R-6,JORDAN'S CROSSING,2,213000,695000,2014,5824,3180,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17,970000,47.4931227065294,-122.146021683694,RENTON,R-4,SHAMROCK HEIGHTS I,2,330000,449000,2006,4290,1950,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-26,970000,47.4931227065294,-122.146021683694,RENTON,R-4,SHAMROCK HEIGHTS I,2,330000,449000,2006,4290,1950,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-18,770000,47.3603959194702,-122.038429165207,MAPLE VALLEY,R-6,MEADOWS AT ROCK CREEK PHS  II & III,2,203000,457000,2005,5874,2420,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-17,1438772,47.5163525880419,-122.169269215728,RENTON,R-4,FOREST TERRACE,2,537000,672000,2023,9565,3710,2.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-18,805000,47.4305837434521,-122.180805977558,RENTON,R-4,KELSEY'S CROSSING,2,211000,541000,2015,4500,2515,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-19,735000,47.3553253296353,-122.058333529562,MAPLE VALLEY,R-6,HALEY'S TERRACE,2,191000,406000,2011,5031,1720,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-16,725000,47.3553735383277,-122.015101336075,MAPLE VALLEY,R-4,MAPLE RIDGE HIGHLANDS,2,129000,446000,2003,4498,1830,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-21,1140000,47.484411975843,-122.157793489431,RENTON,R-8,LAURELHURST PH 01,2,320000,558000,2006,5761,2940,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-19,1415000,47.4731273293953,-122.125498315232,RENTON,R-4,CEDARCROFT,2,350000,752000,2020,10145,3240,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-21,1180000,47.4817878592971,-122.136281379421,RENTON,R-4,HIGHLANDS PARK,2,340000,575000,2009,7355,2620,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-10,740000,47.3492562913617,-122.043735384929,MAPLE VALLEY,R-4,SUN RIDGE AT ELK RUN DIV NO. 03,2,191000,427000,2011,4982,1570,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-22,1425000,47.4793219354372,-122.125019453385,RENTON,R-4,LIBERTY GROVE CONTIGUOUS,2,335000,620000,2011,5593,2750,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,925000,47.4491655525933,-122.203361089993,RENTON,R-8,WINSPER II,2,253000,456000,1998,6603,2830,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-15,2199950,47.5281177812136,-122.180783828143,NEWCASTLE,R-4,HILLMANS LAKE WASH GARDEN OF EDEN NO. 08,2,558000,1140000,2023,7500,3870,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-23,890000,47.4854688022063,-122.158594104178,RENTON,R-8,LAURELHURST PH 01,2,320000,456000,2005,5280,2140,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,660000,47.3563012356911,-122.05418050322,MAPLE VALLEY,R-8,JAKYLA PLACE,2,191000,436000,2010,4250,1830,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-17,1627754,47.5162283637337,-122.167830911687,RENTON,R-4,FOREST TERRACE,2,537000,738000,2022,9100,3810,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,610000,47.3852551233837,-122.034588346925,MAPLE VALLEY,R-6,VALLEY GREEN DIV III,29,156000,345000,2002,3453,1600,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-28,738000,47.353552362637,-122.00017190911,MAPLE VALLEY,R-4,MAPLE RIDGE HIGHLANDS DIV 3,2,135000,503000,2006,3810,2300,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-30,900000,47.4579992096242,-122.189158987619,RENTON,R-8,AKERS FARMS NO. 06,2,200000,521000,2017,5274,2440,2.5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-24,1500000,47.5254570941342,-122.192239630731,RENTON,R-8,MONTEREY MEADOWS,2,558000,614000,2018,5175,3300,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-30,800000,47.3552763433838,-122.02455644854,MAPLE VALLEY,R-6,MAPLE VALLEY CREST,2,191000,468000,2004,5600,2420,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-30,1322500,47.513972298456,-122.154307719819,RENTON,R-1,,2,680000,378000,2016,11900,3860,2.0,5,3,0,0,1,0,0,0,0,0,0,0,0,0
2023-05-30,1560000,47.4950737484612,-122.145882450514,RENTON,R-4,DELANEY PARK,2,345000,701000,2016,7412,3330,2.0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2023-05-27,735000,47.3654649916846,-122.019353306843,MAPLE VALLEY,R-8,WOODRIDGE PH 02,2,191000,357000,2010,5173,1760,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-19,850000,47.365970818226,-122.037131112244,MAPLE VALLEY,R-4,WILDERNESS HILLS DIV 2,2,203000,434000,2011,6448,2460,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-30,3150000,47.5486025392602,-122.12098416041,BELLEVUE,R-1,,2,600000,1825000,2002,40022,5970,2.0,5,3,0,0,0,0,0,0,0,2,0,0,0,0
2023-05-31,1075000,47.3551088267457,-122.018724064675,MAPLE VALLEY,R-8,TERRACE AT MAPLE WOODS,2,237000,676000,2016,5260,3200,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-22,940000,47.3869516196226,-122.032915908003,MAPLE VALLEY,R-6,VALLEY MEADOWS AT MAPLE VALLEY,2,237000,589000,2001,6600,2460,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-07,1085000,47.3530676646913,-122.010372250068,MAPLE VALLEY,R-4,MAPLE RIDGE HIGHLANDS,2,145000,818000,2003,8788,3740,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-07,762500,47.3463029450806,-122.041711451867,MAPLE VALLEY,R-4,PEBBLE CREEK DIV 1,2,152000,431000,2022,4019,2270,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-07,810000,47.4519508585346,-122.203930648409,RENTON,R-8,KRISTEN WOODS,2,238000,512000,2012,7712,2658,2.0,4,2,0,0,0,2,0,0,0,0,0,0,0,0
2023-06-02,1537396,47.5162215267627,-122.166942759464,RENTON,R-4,FOREST TERRACE,2,537000,701000,2023,11566,3810,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-05,780000,47.3501220987352,-122.004884177096,MAPLE VALLEY,R-4,MAPLE RIDGE HIGHLANDS DIV 02,2,135000,440000,2004,5145,1770,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,1050000,47.7517988452196,-122.173298213079,WOODINVILLE,R-4,QUAIL RIDGE HEIGHTS,2,313000,448000,2008,9804,2510,2.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-11,1375000,47.4865661939851,-122.155786130879,RENTON,R-8,,2,304000,574000,2007,5870,3510,2.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-11,6750000,47.5929656877229,-122.240919415895,MERCER ISLAND,R-12,MC GILVRAS ISLAND ADD,2,2046000,3403000,1999,13268,5640,2.0,5,2,6,0,0,0,0,0,0,3,0,0,3,0
2023-06-12,891800,47.4321669295001,-122.177635354,RENTON,R-4,CANYON TERRACE,2,225000,432000,2017,3920,3315,2.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-07,745000,47.3554729439719,-122.062853709998,MAPLE VALLEY,R-6,RESERVE AT MAPLE VALLEY THE,2,191000,455000,2014,4301,2245,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-09,1880000,47.5419070912755,-122.18985899761,NEWCASTLE,R-6,HILLMANS LAKE WASH GARDEN OF EDEN NO. 03,2,535000,925000,2022,6723,3000,2.0,5,3,0,0,0,1,0,0,0,0,0,0,0,0
2023-06-05,765000,47.3553551667477,-122.0619699245,MAPLE VALLEY,R-6,RESERVE AT MAPLE VALLEY THE,2,191000,472000,2014,4750,2530,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-15,800000,47.3463669206777,-122.042392322685,MAPLE VALLEY,R-4,PEBBLE CREEK DIV 1,2,152000,466000,2022,3956,2570,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-05,1668079,47.5162112801714,-122.166038927754,RENTON,R-4,FOREST TERRACE,2,537000,743000,2023,9100,4010,2.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-17,795000,47.383306376664,-122.042439499424,MAPLE VALLEY,R-12,LAKESIDE PARK,2,196000,403000,2004,3496,1990,2.0,3,2,0,0,1,0,0,0,0,0,0,0,0,0
2023-06-16,1475000,47.5211387613568,-122.156064658738,NEWCASTLE,R-6,BRISTOL COURT,2,635000,707000,2010,6214,2950,2.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0
2023-06-15,850000,47.352149441658,-122.020458102596,MAPLE VALLEY,R-6,SOUTH FORK,2,191000,520000,2018,4542,2650,3.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-20,920000,47.354614473321,-122.025581034029,MAPLE VALLEY,R-6,SHANLEMAR MEADOWS,2,191000,546000,2003,6560,3030,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-19,875000,47.3488573574978,-122.05041723438,MAPLE VALLEY,R-6,EDINBURGH,2,191000,608000,2020,3968,3370,2.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-17,685000,47.3836827325599,-122.042059410093,MAPLE VALLEY,R-12,LAKESIDE PARK,2,196000,360000,2004,3840,1560,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-13,1488138,47.5157354445735,-122.165456518467,RENTON,R-4,FOREST TERRACE,2,537000,701000,2023,12116,3810,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-20,2100000,47.5230411316866,-122.202331441213,RENTON,R-8,HILLMANS LAKE WASH GARDEN OF EDEN NO. 01,2,476000,876000,2022,5325,3360,2.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-21,1400000,47.7403457298683,-122.174716408063,WOODINVILLE,R-6,NORMAN COURT,2,350000,745000,2006,6359,3190,2.0,4,2,0,0,0,1,0,0,0,0,0,0,0,0
2023-06-11,1885695,47.5162155247503,-122.166360700407,RENTON,R-4,FOREST TERRACE,2,537000,790000,2023,11566,4540,2.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-16,1000000,47.3631051951662,-122.040298627861,MAPLE VALLEY,R-6,CANTON CROSSING,2,213000,583000,2017,6729,2670,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-13,1350000,47.5157555988035,-122.169315254288,RENTON,R-4,FOREST TERRACE,2,537000,625000,2023,9629,3090,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-14,1770000,47.744516263103,-122.173930936574,WOODINVILLE,R-6,HUDSON,2,415000,1216000,2022,6320,3490,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-21,2100000,47.5262404047414,-122.166585600221,NEWCASTLE,R-6,,2,515000,1020000,2022,6559,3220,2.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-27,3102750,47.5322588971164,-122.131575430512,NEWCASTLE,R-4,RESERVE AT NEWCASTLE THE,2,646000,1885000,2006,15088,5450,2.0,4,3,0,1,0,0,0,0,0,0,0,0,0,0
2023-06-22,1075000,47.499074881241,-122.149307689928,RENTON,R-8,WEDGEWOOD LANE DIV 4 & 5,2,320000,508000,2012,6467,2550,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-26,711000,47.3536309757709,-122.022830727644,MAPLE VALLEY,R-6,GLACIER CREST,2,191000,369000,2003,4675,1830,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-27,770000,47.3549426647257,-122.061090709115,MAPLE VALLEY,R-6,RESERVE AT MAPLE VALLEY THE,2,191000,455000,2014,4315,2240,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29,2500000,47.7662547437701,-122.126773314373,WOODINVILLE,R-1,,2,477000,1535000,2006,33420,4600,2.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-27,748500,47.3549438978545,-122.061411760453,MAPLE VALLEY,R-6,RESERVE AT MAPLE VALLEY THE,2,191000,447000,2014,4407,2240,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-28,860000,47.3448206420262,-122.040962034747,MAPLE VALLEY,R-4,PEBBLE CREEK DIV 2,2,300000,448000,2004,5100,3160,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-26,1050000,47.4473981297872,-122.205107387197,RENTON,R-8,SUNNYBROOK,2,266000,619000,2006,10107,3540,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,750000,47.512660083432,-122.153926379415,RENTON,R-4,NEWCASTLE TERRACE,2,501000,357000,2006,11923,2670,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-28,880000,47.4806277734871,-122.129318669049,RENTON,R-4,EVENDELL,2,290000,413000,2006,4329,2030,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-20,1498000,47.5271417018369,-122.17854936374,NEWCASTLE,R-4,COTTINGTON,2,591000,654000,2017,6012,2840,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-03,1061000,47.3555301102104,-122.00306540215,MAPLE VALLEY,R-4,MAPLE RIDGE HIGHLANDS DIV 04,2,188000,733000,2006,8195,3190,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29,1315000,47.3525411953533,-122.002018234163,MAPLE VALLEY,R-4,MAPLE RIDGE HIGHLANDS DIV 3,2,232000,845000,2005,12077,3750,2.0,3,2,0,0,0,0,4,0,0,4,0,0,0,0
2023-07-03,876500,47.4368424816779,-122.20742394246,RENTON,R-8,RESERVE AT STONEHAVEN THE,2,253000,497000,2006,6400,3010,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,860000,47.3652867748169,-122.03658721758,MAPLE VALLEY,R-4,WILDERNESS HILLS DIV 2,2,203000,396000,2011,6534,2210,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-05,2280000,47.5314783134564,-122.140131649746,NEWCASTLE,R-4,RESERVE AT NEWCASTLE THE,2,631000,1376000,2014,12409,4110,2.0,4,2,0,1,0,0,0,0,0,0,0,0,0,0
2023-06-26,850000,47.4368590006574,-122.186642025802,RENTON,R-6,WOODBRIDGE LANE,2,198000,561000,2015,5754,2682,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-07,975000,47.4933538525014,-122.14705735592,RENTON,R-4,SHAMROCK HEIGHTS I,2,339000,529000,2010,4304,2470,2.0,3,2,0,0,1,0,0,0,0,0,0,0,0,0
2023-06-27,1500000,47.4930066425481,-122.142438074795,RENTON,R-4,WESTON HEIGHTS,2,340000,838000,2019,5527,3730,3.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-03,1713500,47.516210321363,-122.165756351672,RENTON,R-4,FOREST TERRACE,2,537000,828000,2022,9039,4540,2.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-06,338854,47.7644534991333,-122.148249174179,WOODINVILLE,R-8,GREENBRIER HEIGHTS,2,243000,48349,2003,1573,510,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-06,1450000,47.739659806778,-122.173834051533,WOODINVILLE,R-6,CRESCENT COURT,2,352000,769000,2004,6209,3040,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-08,1350000,47.5262532692508,-122.187219169972,NEWCASTLE,R-4,WYNFIELD RIDGE,2,558000,462000,2003,6009,2700,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-11,1465000,47.5154481330621,-122.201202192905,RENTON,R-4,CLOVER CREEK NO. 02,2,507000,539000,2006,9238,2900,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-07,840000,47.4877679772921,-122.145513127096,RENTON,R-4,MORGAN PLACE,2,290000,375000,2002,8463,1890,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,2375000,47.5437537547101,-122.193498426754,NEWCASTLE,R-4,HILLMANS LAKE WASH GARDEN OF EDEN NO. 03,2,608000,733000,2015,10325,3380,2.0,5,3,0,0,0,1,0,0,0,0,0,0,1,0
2023-07-10,902000,47.3660960918934,-122.034027408369,MAPLE VALLEY,R-4,WILDERNESS HILLS DIV 1,2,203000,498000,2004,7455,2980,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-10,585000,47.3498824443023,-122.021343945754,MAPLE VALLEY,R-8,GLACIER VALLEY PH 03,29,134000,327000,2004,2550,1470,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-11,640000,47.3660964931423,-122.019933765707,MAPLE VALLEY,R-8,WOODRIDGE PH 02,2,191000,302000,2008,4865,1270,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,625000,47.3836694208487,-122.041406926611,MAPLE VALLEY,R-12,LAKESIDE PARK,2,196000,350000,2004,3600,1560,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-14,765000,47.4495317461963,-122.203731416513,RENTON,R-8,WINSPER II,2,253000,427000,1999,5503,2410,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-15,725000,47.3551700445887,-122.014307919499,MAPLE VALLEY,R-4,MAPLE RIDGE HIGHLANDS,2,129000,447000,2004,5877,1830,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,850000,47.4819155107706,-122.139966346755,RENTON,R-4,MAPLEWOOD ESTATES PHASE 1,2,320000,446000,2002,4517,2170,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-17,820000,47.356171464111,-122.024683610748,MAPLE VALLEY,R-6,MAPLE VALLEY CREST,2,196000,533000,2004,5005,3110,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,780000,47.3609212264511,-122.041553299286,MAPLE VALLEY,R-6,ROCK CREEK MEADOWS,2,191000,431000,2012,4000,2060,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-10,750000,47.3503462545764,-122.040586759755,MAPLE VALLEY,R-6,ELK RUN MEADOWS DIV NO. 01,2,191000,411000,2003,5092,2010,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-14,2325000,47.5310994527932,-122.133247041781,NEWCASTLE,R-4,RESERVE AT NEWCASTLE THE,2,588000,1349000,2012,11926,4270,2.0,4,2,0,0,1,0,0,0,0,2,0,0,0,0
2023-07-15,1160000,47.4789944899675,-122.123191976492,RENTON,R-4,CAVALLA,2,340000,624000,2014,6618,2890,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-16,1015000,47.3555995153934,-122.017192426778,MAPLE VALLEY,R-8,TERRACE AT MAPLE WOODS,2,237000,648000,2016,5564,2860,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-16,674000,47.3861503674634,-122.028604786703,MAPLE VALLEY,R-6,PATRICK'S FAIRE,2,169000,388000,2003,6275,1670,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,780000,47.366177301356,-122.019090541114,MAPLE VALLEY,R-8,WOODRIDGE PH 01,2,191000,415000,2012,3915,2020,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-14,830000,47.3482558031829,-122.04055868314,MAPLE VALLEY,R-6,SUN RIDGE AT ELK RUN DIV NO. 03,2,191000,484000,2014,5161,1950,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,1795000,47.7381233373324,-122.169673931997,WOODINVILLE,R-6,VINTERRA,2,471000,1025000,2018,5004,4010,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21,1280000,47.4866548888402,-122.135188827862,RENTON,R-4,RENTON 14 PLAT,2,340000,695000,2020,7719,2820,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,1800000,47.5146239202726,-122.14792175617,RENTON,R-1,LANGLEY RIDGE AT MAY CREEK,2,667000,588000,2009,17740,3650,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,800000,47.3866223382768,-122.0473644605,MAPLE VALLEY,R-12,CHINQUAPIN JUNCTION,2,191000,472000,2008,4050,3140,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,664000,47.3608187016386,-122.040962804745,MAPLE VALLEY,R-6,MEADOWS AT ROCK CREEK THE PH 01,2,203000,351000,2005,4000,1890,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,740000,47.3565093142779,-122.015974350842,MAPLE VALLEY,R-4,MAPLE RIDGE HIGHLANDS,2,129000,456000,2003,5175,1830,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,565000,47.3489839456966,-122.023096529614,MAPLE VALLEY,R-8,GLACIER VALLEY PH 01,29,134000,309000,2003,3028,1470,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-14,810000,47.3626200838597,-122.041908544443,MAPLE VALLEY,R-6,WILDERNESS BROOK,2,213000,422000,2005,4750,2600,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,815500,47.3495442701206,-122.026236229604,MAPLE VALLEY,R-8,GLACIER VALLEY PH 01,2,180000,507000,2004,4950,2990,2.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,1493000,47.4817802958166,-122.135067888056,RENTON,R-4,HIGHLANDS PARK,2,340000,702000,2013,7657,3560,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,837500,47.3653767411696,-122.028687064765,MAPLE VALLEY,R-4,KATESRIDGE,2,213000,455000,2001,9404,2760,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25,1407000,47.4874807424446,-122.135452037076,RENTON,R-4,RENTON 14 PLAT,2,340000,793000,2020,9513,3610,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-26,986000,47.4832486473589,-122.128340743461,RENTON,R-4,HAMILTON PLACE,2,290000,473000,2005,4730,2480,2.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,960000,47.4333688725656,-122.2042368152,RENTON,R-4,,2,294000,446000,1994,30985,2680,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,1970000,47.7692513939424,-122.139022829493,WOODINVILLE,R-1,,2,555000,889000,2000,78633,4070,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,1120000,47.3549274549355,-122.017124287711,MAPLE VALLEY,R-8,TERRACE AT MAPLE WOODS,2,237000,673000,2016,6532,3090,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,1365000,47.5080472030155,-122.148371329788,RENTON,R-4,STONE RIDGE,2,719000,355000,2006,5580,3650,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,1115000,47.4944140085178,-122.150721825138,RENTON,R-8,"WEDGEWOOD LANE DIV 1, 2 & 3",2,304000,588000,2008,7558,3250,2.0,4,2,0,0,0,1,0,0,0,0,0,0,0,0
2023-08-07,730000,47.3864179802344,-122.033310869409,MAPLE VALLEY,R-6,VALLEY GREEN DIV III,2,191000,395000,2002,5700,1850,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,850000,47.3788706204248,-122.022361372805,MAPLE VALLEY,R-6,BELLAMONTE,2,213000,508000,2010,4993,2450,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,820000,47.3570627988873,-122.061480605532,MAPLE VALLEY,R-6,,2,286000,622000,2001,61420,2780,2.0,3,2,0,0,0,2,0,0,0,0,0,0,0,0
2023-08-08,1300000,47.4826562479244,-122.135082544544,RENTON,R-4,HIGHLANDS PARK,2,340000,647000,2012,8361,3040,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,1235000,47.4945207505571,-122.144724634591,RENTON,R-4,DELANEY PARK,2,335000,536000,2012,5000,2490,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,898888,47.4806488315378,-122.130291219112,RENTON,R-4,EVENDELL,2,290000,426000,2006,5047,2290,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,1039988,47.354659453807,-122.004317405277,MAPLE VALLEY,R-4,MAPLE RIDGE HIGHLANDS DIV 04,2,188000,678000,2006,7180,2810,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,950000,47.4926608953061,-122.187723564653,RENTON,R-8,RENTON HIGHLANDS ADD,2,389000,473000,2003,8531,2620,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12,1350000,47.7623054289801,-122.136198605512,WOODINVILLE,R-6,AUTUMN GROVE,2,275000,822000,2017,5737,3480,2.0,5,3,0,0,0,2,0,0,0,0,0,0,0,0
2023-08-13,975000,47.4868855343283,-122.221297723622,RENTON,R-8,RENTON PLACE III,2,229000,718000,2006,4983,3120,2.0,5,2,0,0,0,0,0,0,2,2,0,0,0,0
2023-08-14,880000,47.3521361113675,-122.020669196775,MAPLE VALLEY,R-6,SOUTH FORK,2,191000,493000,2018,4682,2440,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,900000,47.3550796215159,-122.026878354208,MAPLE VALLEY,R-6,SHANLEMAR MEADOWS,2,196000,570000,2004,6519,3030,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-17,969000,47.4772094294082,-122.123251780238,RENTON,R-4,LIBERTY GARDENS,2,335000,614000,2015,5019,2880,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
