list_date,list_price,sold_date,sold_price,beds,baths,sqft,lot_sqft,city,street,zip,latitude,longitude
11/22/2024,825000,5/2/2025,780000,4,1.5,3066,7841,Saint Paul,2349 Commonwealth Ave,55108,44.97863,-93.198536
3/12/2025,249000,5/9/2025,254000,2,1.5,1710,4835,Saint Paul,974 Fuller Ave,55104,44.953679,-93.141205
3/6/2025,299000,4/15/2025,285000,3,1.5,1510,4835,Saint Paul,794 Hyacinth Ave E,55106,44.979962,-93.066952
2/3/2025,495000,3/24/2025,495000,5,5.5,2520,8712,Saint Paul,673 Robert St S,55107,44.92559,-93.081154
12/20/2024,140000,1/17/2025,135000,2,1,996,5881,Saint Paul,1565 7th St E,55106,44.967002,-93.034376
3/5/2025,175000,4/24/2025,170000,3,1,1036,3920,Saint Paul,559 Forest St,55106,44.958175,-93.061231
3/18/2025,330000,5/30/2025,330000,4,2,2000,6316,Saint Paul,1162 Reaney Ave,55106,44.963747,-93.051579
11/6/2024,259000,3/28/2025,262000,2,2,1223,4922,Saint Paul,786 Thomas Ave,55104,44.959086,-93.133321
3/14/2025,259500,4/28/2025,270000,2,1,884,8102,Saint Paul,743 Idaho Ave W,55117,44.990311,-93.131406
2/3/2025,300000,3/7/2025,333000,4,2,2725,9017,Saint Paul,1133 Arundel St,55117,44.9753,-93.119158
11/20/2024,166000,1/31/2025,157501,3,2,1296,3093,Saint Paul,856 Marion St,55117,44.967084,-93.109397
1/23/2025,485000,3/5/2025,495000,3,1.5,1896,5445,Saint Paul,1817 Wellesley Ave,55105,44.931822,-93.176996
4/11/2025,199900,5/28/2025,220000,3,1,1616,6708,Saint Paul,1582 3rd St E,55106,44.956586,-93.033579
4/18/2025,839000,6/3/2025,839000,4,3.5,2826,5097,Saint Paul,1283 Hartford Ave,55116,44.923589,-93.154477
4/1/2025,279900,5/12/2025,280000,4,3,2120,5227,Saint Paul,947 6th St E,55106,44.960621,-93.06045
4/11/2025,335000,5/27/2025,355000,4,3,2510,7841,Saint Paul,1236 Churchill St,55103,44.978438,-93.14455
3/24/2025,315000,5/27/2025,335000,3,1.5,1943,6534,Saint Paul,1450 Nevada Ave E,55106,44.985407,-93.039067
4/1/2025,560000,5/16/2025,547500,4,2,2030,4922,Saint Paul,1756 Jefferson Ave,55105,44.930391,-93.17447
,,5/20/2025,63000,4,2,1946,7057,Saint Paul,1341 Barclay St,55106,44.981995,-93.038415
4/22/2025,575000,5/15/2025,630000,4,2,2144,5532,Saint Paul,974 Osceola Ave,55105,44.93548,-93.141083
2/11/2025,480000,5/2/2025,480000,4,2,2558,9148,Saint Paul,868 Mound St,55106,44.949409,-93.061856
12/7/2024,81000,1/3/2025,81000,2,1.5,1204,4922,Saint Paul,527 Edmund Ave,55103,44.958712,-93.122378
3/24/2025,284900,5/12/2025,288000,2,2,1546,14593,Saint Paul,1868 Minnehaha Ave E,55119,44.962593,-93.021611
3/11/2025,359900,5/14/2025,360000,3,1,1667,6229,Saint Paul,905 Iowa Ave W,55117,44.989444,-93.138198
3/21/2025,450000,5/15/2025,485000,3,2.5,1730,5009,Saint Paul,2156 Stanford Ave,55105,44.932249,-93.191512
4/2/2025,280000,5/16/2025,285000,3,2,1373,6229,Saint Paul,745 Manomin Ave,55107,44.923481,-93.100988
9/14/2024,350000,2/19/2025,350000,4,1.5,1966,7405,Saint Paul,12 Winthrop St S,55119,44.94064,-93.009625
4/25/2025,330000,5/30/2025,365000,3,1,1615,4008,Saint Paul,1033 Churchill St,55103,44.972212,-93.145802
3/1/2025,359900,5/29/2025,370000,3,2.5,1869,5184,Saint Paul,1597 Merrill St,55108,44.989338,-93.153058
3/20/2025,385000,5/8/2025,385000,4,2,2025,5009,Saint Paul,680 Fairview Ave N,55104,44.96161,-93.176868
4/9/2025,250000,5/20/2025,261000,4,2,1726,4356,Saint Paul,867 Jordan Ave,55119,44.967614,-93.017567
3/26/2025,244900,5/16/2025,255000,3,1,1073,5227,Saint Paul,948 Margaret St,55106,44.960991,-93.060455
3/17/2025,359900,5/14/2025,355000,5,3,2018,4966,Saint Paul,253 Warwick St,55105,44.933769,-93.163574
3/28/2025,219900,5/16/2025,219900,2,1,1093,6665,Saint Paul,1165 Breen St,55106,44.976325,-93.026947
4/28/2025,325000,5/30/2025,350000,3,2,1842,8102,Saint Paul,1471 Etna St,55106,44.985606,-93.042219
11/7/2024,450000,1/10/2025,480444,3,2,1923,8364,Saint Paul,1769 Saunders Ave,55116,44.914594,-93.175014
2/1/2025,169900,3/13/2025,160000,2,1,1310,4487,Saint Paul,911 Jenks Ave,55106,44.971483,-93.061994
3/19/2025,190000,6/6/2025,185000,3,1.5,1197,5184,Saint Paul,1150 5th St E,55106,44.959228,-93.051916
4/16/2025,550000,6/6/2025,550000,4,2,2137,6011,Saint Paul,1194 Laurel Ave,55104,44.944726,-93.150674
5/5/2025,260000,6/6/2025,260000,3,2,1560,1559,Saint Paul,751 Edmund Ave,55104,44.958697,-93.13193
,,5/30/2025,236209,3,1.5,1200,5798,Saint Paul,2039 Nortonia Ave,55119,44.965849,-93.014466
12/11/2024,249899,2/14/2025,250000,3,1,940,4356,Saint Paul,435 Banfil St,55102,44.93732,-93.118159
,,5/30/2025,310000,3,1,1022,7248,Saint Paul,217 Oak Grove Pl,55105,44.93495,-93.148221
4/25/2025,775000,5/19/2025,823000,6,2.5,3364,14375,Saint Paul,1737 Summit Ave,55105,44.942037,-93.173835
2/13/2025,895000,2/13/2025,895000,5,2.5,3534,9148,Saint Paul,785 Goodrich Ave,55105,44.938105,-93.13317
5/9/2025,600000,6/5/2025,630000,4,4,2368,6098,Saint Paul,2159 Princeton Ave,55105,44.936381,-93.191492
3/13/2025,509900,5/27/2025,497000,4,3,2074,479,Saint Paul,1993 Randolph Ave,55105,44.927333,-93.184483
4/15/2025,290000,5/21/2025,321000,3,2,1539,7405,Saint Paul,1750 Minnehaha Ave E,55106,44.962837,-93.026487
3/4/2025,260000,4/30/2025,282000,3,2,1961,1102,Saint Paul,1140 Lane Pl,55106,44.975759,-93.048794
4/21/2025,119900,5/22/2025,123500,1,2,626,5489,Saint Paul,2070 Stillwater Ave E,55119,44.968911,-93.013111
4/1/2025,257000,5/22/2025,257000,3,1.5,1353,4574,Saint Paul,117 Winifred St W,55107,44.931618,-93.090693
,,5/28/2025,160900,3,2.5,2464,7501,Saint Paul,1902 Carroll Ave,55104,44.950219,-93.180704
4/22/2025,300000,6/3/2025,325000,3,3,1613,9365,Saint Paul,1430 Birmingham St,55106,44.984374,-93.040205
11/8/2024,269900,2/7/2025,275800,3,1,1397,4617,Saint Paul,1501 Margaret St,55106,44.961582,-93.03704
4/22/2025,272500,6/5/2025,272500,3,1,1528,7405,Saint Paul,861 Carroll Ave,55104,44.950607,-93.136704
12/13/2024,350000,12/13/2024,350000,4,1.5,1590,7100,Saint Paul,2016 Iglehart Ave,55104,44.949162,-93.18552
,,4/10/2025,298000,2,2,1140,7505,Saint Paul,525 Wheelock Pkwy E,55130,44.987525,-93.078668
1/18/2025,300000,2/24/2025,290000,3,2,1504,10324,Saint Paul,1047 Breen St,55106,44.973039,-93.027041
1/27/2025,275000,3/3/2025,300000,2,1.5,1252,6360,Saint Paul,480 Orleans St,55107,44.931222,-93.09969
2/4/2025,288000,3/3/2025,353000,3,2,1283,4966,Saint Paul,1757 Englewood Ave,55104,44.964358,-93.174478
5/15/2024,1250000,2/28/2025,1200000,4,3.5,3766,18731,Saint Paul,1335 Beechwood Pl,55116,44.915441,-93.15643
9/6/2024,199000,12/27/2024,200000,3,1,1008,3049,Saint Paul,806 Agate St,55117,44.965511,-93.093761
2/25/2025,314900,4/23/2025,333000,4,2,1734,8102,Saint Paul,753 Hall Ave,55107,44.923373,-93.087018
,,4/1/2025,350000,3,1.5,1329,7501,Saint Paul,1970 Dayton Ave,55104,44.946955,-93.183528
2/18/2025,485000,3/26/2025,500000,4,2,2302,9191,Saint Paul,914 Arlington Ave W,55117,44.984322,-93.139046
,,1/3/2025,230000,2,1,691,5097,Saint Paul,1499 Holton St,55108,44.986254,-93.160872
1/9/2025,219900,2/28/2025,219900,2,2,1408,7492,Saint Paul,740 Bidwell St,55107,44.923767,-93.090548
10/23/2024,625000,12/12/2024,630000,4,2.5,2415,7405,Saint Paul,297 Saratoga St S,55105,44.932581,-93.164836
1/13/2025,280000,2/7/2025,280000,4,2,1606,9148,Saint Paul,1479 Winthrop St N,55119,44.985749,-93.010495
3/12/2025,245000,4/18/2025,285000,3,2,1511,4879,Saint Paul,1079 Rose Ave E,55106,44.97689,-93.054873
,,2/18/2025,300000,3,2,1315,7100,Saint Paul,1737 Orange Ave E,55106,44.979586,-93.026988
1/23/2025,357500,3/18/2025,362500,3,1,1512,4966,Saint Paul,1261 Watson Ave,55116,44.924492,-93.153471
,,12/20/2024,275000,3,2,1542,6599,Saint Paul,292 Thomas Ave,55103,44.959168,-93.112428
1/11/2025,225000,2/18/2025,225000,3,2,1354,5401,Saint Paul,1267 4th St E,55106,44.958847,-93.046924
,,1/8/2025,275000,3,1,1321,5053,Saint Paul,1107 Hawthorne Ave E,55106,44.978688,-93.053781
,,1/24/2025,147000,3,1,1108,4961,Saint Paul,862 3rd St E,55106,44.956482,-93.064129
,,12/20/2024,335000,5,4.5,2260,10001,Saint Paul,732 Jenks Ave,55106,44.970931,-93.069663
,,5/5/2025,805000,4,3.5,3528,17302,Saint Paul,1625 Edgcumbe Rd,55116,44.915312,-93.153394
4/12/2024,1275000,1/17/2025,1265000,6,5.5,7910,10759,Saint Paul,485 Summit Ave,55102,44.941659,-93.120488
2/12/2025,345000,3/24/2025,335000,3,2,1824,5968,Saint Paul,1868 Wilson Ave,55119,44.953846,-93.02136
11/15/2024,324999,3/11/2025,321000,3,1.5,1600,7187,Saint Paul,2218 Upper Afton Rd E,55119,44.940774,-93.00661
,,1/30/2025,221000,2,2,1120,4879,Saint Paul,923 Geranium Ave E,55106,44.975977,-93.061526
2/7/2025,150000,1/27/2025,150000,3,1,1112,4966,Saint Paul,1739 Race St,55116,44.915377,-93.147688
3/1/2025,199900,4/1/2025,210000,2,1,850,4879,Saint Paul,1783 Ames Ave,55119,44.972354,-93.024964
3/20/2025,379900,4/25/2025,400000,3,1.5,1151,6200,Saint Paul,1243 Randolph Ave,55105,44.927213,-93.152704
,,3/27/2025,385000,5,2,2126,9919,Saint Paul,1836 Marshall Ave,55104,44.948034,-93.177864
1/28/2025,359900,4/14/2025,359150,3,2,1420,4966,Saint Paul,1422 Juliet Ave,55105,44.92944,-93.16035
,,3/26/2025,254000,2,2,1183,6098,Saint Paul,1611 Ross Ave,55106,44.96609,-93.032438
1/1/2025,275000,2/10/2025,276000,3,2,1676,4530,Saint Paul,1027 Conway St,55106,44.956105,-93.057127
9/25/2024,524900,12/13/2024,525000,3,3,2969,6273,Saint Paul,1828 Montreal Ave,55116,44.91224,-93.177657
11/16/2024,219900,2/7/2025,210000,2,1,1701,4792,Saint Paul,1191 Maryland Ave E,55106,44.977799,-93.05007
2/21/2025,297997,4/3/2025,305000,4,2,1800,5053,Saint Paul,900 Palace Ave,55102,44.928415,-93.138159
,,4/15/2025,215000,4,1.5,1538,4879,Saint Paul,664 Orange Ave E,55106,44.979006,-93.072422
3/11/2025,260000,4/18/2025,258000,2,1,1085,8973,Saint Paul,2056 Nokomis Ave,55119,44.966266,-93.014099
11/15/2024,240000,1/21/2025,244000,3,2,980,5140,Saint Paul,1915 4th St E,55119,44.958822,-93.019431
1/17/2025,220000,2/28/2025,217000,4,2,1434,4792,Saint Paul,1222 Minnehaha Ave E,55106,44.962834,-93.049063
9/20/2024,259900,2/3/2025,287000,3,1,1428,4792,Saint Paul,115 Winifred St W,55107,44.931618,-93.090538
2/4/2025,260000,3/3/2025,286000,2,2,1271,4792,Saint Paul,1354 Blair Ave,55104,44.96087,-93.157474
2/21/2025,235000,3/25/2025,230000,4,2,1969,6011,Saint Paul,422 Minnehaha Ave E,55130,44.962739,-93.082782
9/8/2024,164900,12/27/2024,165000,4,2,1742,6926,Saint Paul,1011 Minnehaha Ave E,55106,44.963315,-93.057829
,,2/27/2025,205024,3,1,1424,4796,Saint Paul,1611 Edmund Ave,55104,44.958626,-93.168313
11/2/2024,269000,12/16/2024,275000,3,1,1250,4922,Saint Paul,1266 Lafond Ave,55104,44.959984,-93.153617
10/25/2024,260000,1/24/2025,262250,2,2,1447,4966,Saint Paul,1886 Orange Ave E,55119,44.979049,-93.020854
2/12/2025,440000,3/21/2025,460000,3,2.5,2140,5968,Saint Paul,1447 Portland Ave,55104,44.94319,-93.161235
,,1/17/2025,385000,3,1,1218,5079,Saint Paul,1616 Hartford Ave,55116,44.92311,-93.168606
2/5/2025,385000,3/14/2025,385000,3,1,1248,5227,Saint Paul,1809 Stanford Ave,55105,44.932729,-93.176668
,,3/27/2025,268000,3,1,885,11718,Saint Paul,857 Iroquois Ave,55119,44.967587,-93.01682
,,12/31/2024,245500,2,1,1150,5118,Saint Paul,967 Bayard Ave,55102,44.922642,-93.140863
,,3/21/2025,175000,2,1,1277,7100,Saint Paul,2051 Ivy Ave E,55119,44.981395,-93.013684
,,1/3/2025,319900,3,2,1240,5001,Saint Paul,1952 Nevada Ave E,55119,44.985385,-93.018012
,,3/4/2025,215000,1,1,693,5040,Saint Paul,1875 Cottage Ave E,55119,44.983175,-93.021246
,,1/21/2025,332000,4,2,2274,7148,Saint Paul,240 Kennard St,55106,44.947227,-93.02989
10/14/2024,329000,12/10/2024,323000,4,2.5,1654,5793,Saint Paul,609 Idaho Ave E,55130,44.990356,-93.074931
,,2/5/2025,120000,3,1,1516,4757,Saint Paul,201 Genesee St,55117,44.965498,-93.091811
12/11/2024,284900,3/20/2025,250000,3,2,1993,6839,Saint Paul,2105 Fremont Ave E,55119,44.957899,-93.011612
11/6/2024,350000,12/13/2024,355000,3,1,1415,7971,Saint Paul,1215 Colette Pl,55116,44.904761,-93.183688
1/9/2025,269990,2/28/2025,272000,3,2,1355,5097,Saint Paul,1978 5th St E,55119,44.959216,-93.016885
9/9/2024,311000,3/21/2025,305000,4,2,2033,6186,Saint Paul,808 Brown Ave,55107,44.921724,-93.070718
11/19/2024,220000,3/10/2025,223000,3,1,1050,5401,Saint Paul,1743 Minnehaha Ave E,55106,44.963357,-93.026747
12/3/2024,319900,1/8/2025,330000,4,3,2702,12001,Saint Paul,293 Burlington Rd,55119,44.930687,-93.014274
,,1/28/2025,280000,4,2,1542,4927,Saint Paul,714 Parkway Dr,55106,44.988931,-93.071855
,,1/23/2025,265000,3,2,1260,5118,Saint Paul,1638 Saint Albans St N,55117,44.99054,-93.128321
2/6/2025,265000,3/21/2025,275000,3,1.5,1656,10890,Saint Paul,382 Dewey St,55104,44.952928,-93.178223
,,1/22/2025,130000,1,1,884,5009,Saint Paul,788 Sims Ave,55106,44.969147,-93.067115
,,1/10/2025,112300,3,1.5,1602,4796,Saint Paul,823 Margaret St,55106,44.961491,-93.065553
10/25/2024,250000,12/11/2024,244000,3,1,1266,4051,Saint Paul,931 Charles Ave,55104,44.9578,-93.139588
1/28/2025,250000,3/20/2025,254000,3,1,1500,4095,Saint Paul,1633 Case Ave,55106,44.970522,-93.03147
,,2/12/2025,280000,3,1.5,1644,12449,Saint Paul,1270 Arkwright St,55130,44.979444,-93.083305
,,4/22/2025,71500,1,1,944,4090,Saint Paul,337 Stinson St,55117,44.96955,-93.114285
11/8/2024,395000,2/14/2025,405000,3,2.5,2436,9627,Saint Paul,436 Wheelock Pkwy E,55130,44.989258,-93.08306
2/13/2025,470000,2/28/2025,470000,2,1,1410,2788,Saint Paul,70 Lawton Steps,55102,44.93965,-93.119166
,,2/5/2025,123465,4,1,2240,6273,Saint Paul,197 Congress St W,55107,44.932481,-93.09453
1/3/2025,215000,1/31/2025,227700,3,1,1458,6186,Saint Paul,1617 Arlington Ave E,55106,44.985003,-93.032106
3/29/2025,529900,4/24/2025,535000,4,2,2351,6926,Saint Paul,985 Iowa Ave W,55117,44.989469,-93.141711
,,1/28/2025,255000,3,1,1441,4918,Saint Paul,1245 5th St E,55106,44.959767,-93.047868
9/25/2024,235000,12/23/2024,220000,3,1.5,1213,9148,Saint Paul,520 Beaumont St,55130,44.961287,-93.078331
,,12/30/2024,205000,4,1,912,5097,Saint Paul,1182 Ross Ave,55106,44.965554,-93.05058
1/16/2025,265000,3/14/2025,275000,3,1,1559,7405,Saint Paul,2184 Rose Ave E,55119,44.975923,-93.008711
12/23/2024,449900,2/28/2025,450900,3,1.5,1893,4966,Saint Paul,1430 Stanford Ave,55105,44.932167,-93.160662
11/18/2024,270000,12/27/2024,270000,3,1,967,5227,Saint Paul,1147 Minnehaha Ave W,55104,44.963266,-93.148511
,,12/27/2024,111500,3,1,1320,3999,Saint Paul,771 Aurora Ave,55104,44.955047,-93.132689
,,4/24/2025,325000,2,1,1456,2962,Saint Paul,185 Goodrich Ave,55102,44.937964,-93.108124
12/2/2024,339900,1/31/2025,339900,4,1.5,1388,6142,Saint Paul,626 Reaney Ave,55130,44.963669,-93.074138
2/5/2025,169900,3/24/2025,172000,2,1,1008,4879,Saint Paul,62 Geranium Ave W,55117,44.975334,-93.102744
,,1/15/2025,273000,4,1.5,1670,6599,Saint Paul,867 Western Ave N,55117,44.967323,-93.116488
2/11/2025,825000,4/25/2025,902500,5,2.5,2639,10193,Saint Paul,2141 Doswell Ave,55108,44.983247,-93.190249
1/29/2025,269000,4/18/2025,269000,2,2,990,7536,Saint Paul,1266 Clarence St,55106,44.979563,-93.042744
,,4/24/2025,520000,4,2,2059,6251,Saint Paul,1884 Montreal Ave,55116,44.91224,-93.180202
9/12/2024,269900,1/17/2025,276000,5,2,1840,6229,Saint Paul,670 Cherry St,55106,44.950322,-93.066074
,,1/28/2025,175000,4,1,1003,4661,Saint Paul,444 Maryland Ave E,55130,44.977104,-93.081781
11/12/2024,310000,1/2/2025,310000,3,1,1420,4792,Saint Paul,895 Carroll Ave,55104,44.950596,-93.137952
11/15/2024,290000,12/17/2024,290000,4,1.5,1784,6229,Saint Paul,236 Isabel St W,55107,44.932823,-93.095502
3/21/2025,1250000,4/11/2025,1275000,6,4.5,4639,17642,Saint Paul,1943 Summit Ave,55105,44.942069,-93.182472
10/4/2024,199900,12/12/2024,200000,3,1,979,4966,Saint Paul,887 Lawson Ave E,55106,44.972356,-93.062937
1/4/2025,130000,1/24/2025,125000,2,1,700,6970,Saint Paul,1365 Alaska Ave,55116,44.916396,-93.147046
11/6/2024,275000,12/13/2024,275000,4,1,1215,6098,Saint Paul,1599 Margaret St,55106,44.961582,-93.032733
1/17/2025,239900,3/13/2025,250000,3,1,1269,4748,Saint Paul,730 Aurora Ave,55104,44.954565,-93.130914
3/1/2025,279900,4/18/2025,290000,4,2,1950,4879,Saint Paul,1007 Edgerton St,55130,44.971588,-93.076444
,,3/11/2025,320000,4,2.5,1684,6839,Saint Paul,1618 Payne Ave,55130,44.989983,-93.073325
11/4/2024,300000,12/13/2024,320000,3,2,1596,8102,Saint Paul,1490 Birmingham St,55106,44.986252,-93.040188
,,3/11/2025,162500,2,1,1341,6199,Saint Paul,1368 Dale St N,55117,44.982323,-93.125893
11/12/2024,447000,1/10/2025,447000,4,3,2068,5009,Saint Paul,1306 Bayard Ave,55116,44.922179,-93.155404
10/3/2024,275000,3/25/2025,275000,2,1.5,1303,13940,Saint Paul,1410 Mechanic Ave,55106,44.972338,-93.042436
9/21/2024,560000,3/3/2025,550000,4,2.5,1800,11238,Saint Paul,2246 Commonwealth Ave,55108,44.979965,-93.194889
,,1/2/2025,140000,3,1.5,1384,5759,Saint Paul,1126 Pacific St,55106,44.951059,-93.052808
,,1/14/2025,165000,3,1,1336,4961,Saint Paul,590 Thomas Ave,55103,44.959082,-93.125096
12/9/2024,319500,1/27/2025,330000,5,3,1842,4835,Saint Paul,1295 Ross Ave,55106,44.965775,-93.045951
7/30/2024,299900,1/13/2025,274500,2,1.5,1164,6970,Saint Paul,1359 Alaska Ave,55116,44.916259,-93.147048
,,2/5/2025,165000,2,2,958,6050,Saint Paul,2007 Reaney Ave E,55119,44.964218,-93.015781
2/14/2025,230000,2/26/2025,250000,3,1.5,1346,5358,Saint Paul,1541 Hamline Ave N,55108,44.987628,-93.157004
9/5/2024,484900,1/27/2025,479000,4,2.5,2078,6534,Saint Paul,1062 Bowdoin St,55116,44.909396,-93.188223
11/8/2024,259900,2/14/2025,270000,3,1.5,1752,4312,Saint Paul,1063 Norton St,55117,44.973429,-93.120357
1/4/2025,675000,2/20/2025,675000,3,2,2278,7405,Saint Paul,1661 Hillcrest Ave,55116,44.917291,-93.170494
2/28/2025,385000,3/31/2025,460000,2,1,1580,5140,Saint Paul,1425 Fairmount Ave,55105,44.937253,-93.160399
2/11/2025,270000,4/3/2025,280000,2,1,1000,5619,Saint Paul,882 Hatch Ave,55103,44.971081,-93.137363
9/4/2024,215000,1/30/2025,205000,1,1,966,5576,Saint Paul,1841 Minnehaha Ave W,55104,44.963225,-93.178111
3/19/2025,270000,4/29/2025,300000,3,3,1416,4487,Saint Paul,2040 Saint Anthony Ave,55104,44.95324,-93.186639
10/8/2024,319900,2/7/2025,310000,3,2,1154,6098,Saint Paul,720 Randolph Ave,55102,44.926608,-93.130175
12/29/2024,280000,3/12/2025,285000,4,2.5,2050,6534,Saint Paul,1863 Mechanic Ave,55119,44.97325,-93.021925
,,1/22/2025,230000,5,2,1686,4400,Saint Paul,305 Lafond Ave,55103,44.960658,-93.112872
2/27/2025,299900,3/24/2025,307500,4,1,1696,4922,Saint Paul,1957 Nevada Ave E,55119,44.985893,-93.017854
,,2/13/2025,165000,2,1,1368,3899,Saint Paul,685 Stewart Ave,55102,44.922961,-93.129019
,,1/27/2025,300000,3,1.5,1248,7501,Saint Paul,264 Wyoming St W,55107,44.920417,-93.096634
2/24/2025,300000,3/31/2025,300000,5,2.5,1904,8712,Saint Paul,119 Granite St,55117,44.966329,-93.095371
,,4/11/2025,465000,3,2,1883,,Saint Paul,2152 St Clair Ave,55105,44.93406,-93.191355
10/8/2024,259900,12/9/2024,274900,2,2,1174,3790,Saint Paul,657 Bidwell St,55107,44.926139,-93.091334
1/31/2025,215000,2/27/2025,220000,3,1,1323,6098,Saint Paul,612 Orleans St,55107,44.927438,-93.099659
,,1/7/2025,175000,4,1.5,1425,5009,Saint Paul,611 Cook Ave E,55130,44.973174,-93.074652
12/10/2024,295000,1/3/2025,297000,4,2,1789,5009,Saint Paul,1238 Seminary Ave,55104,44.964515,-93.15253
12/18/2024,360000,3/17/2025,358000,3,2,1858,10759,Saint Paul,1054 Saint Paul Ave,55116,44.910009,-93.182724
10/30/2024,295000,1/6/2025,275000,4,3,1741,9278,Saint Paul,1024 Kilburn St,55103,44.971908,-93.140176
,,12/9/2024,148000,3,1,1376,6142,Saint Paul,1339 5th St E,55106,44.959778,-93.044027
8/30/2024,250000,3/7/2025,235000,4,1.5,1562,5227,Saint Paul,411 Forest St,55106,44.953686,-93.06111
1/30/2025,1099000,4/3/2025,1000000,5,3.5,4112,15725,Saint Paul,649 Summit Ave,55105,44.941625,-93.127484
2/26/2025,247000,4/15/2025,247000,2,1,1001,4792,Saint Paul,977 Fuller Ave,55104,44.954186,-93.141358
1/16/2025,250000,3/28/2025,240000,3,1.5,1390,4792,Saint Paul,411 Thomas Ave,55103,44.959625,-93.117411
3/12/2025,174900,4/14/2025,180000,4,1,1262,7405,Saint Paul,1294 Westminster St,55130,44.979947,-93.085819
,,5/6/2025,210000,3,2,1071,5040,Saint Paul,1350 Snelling Ave N,55108,44.981963,-93.166591
2/14/2025,370000,3/21/2025,370000,4,2,2158,6839,Saint Paul,1545 Etna St,55106,44.987934,-93.042202
3/19/2025,249900,4/11/2025,286000,1,2,1591,4922,Saint Paul,1111 Orange Ave E,55106,44.979611,-93.053635
12/23/2024,290000,3/27/2025,295000,3,2.5,1608,5793,Saint Paul,2024 California Ave E,55119,44.990901,-93.014742
12/5/2024,210000,1/28/2025,193500,1,1,837,5001,Saint Paul,1148 Magnolia Ave E,55106,44.973662,-93.05202
2/3/2025,225000,3/12/2025,210000,3,1.5,1690,4356,Saint Paul,1149 Selby Ave,55104,44.946879,-93.1486
,,12/23/2024,190000,2,1,1332,7057,Saint Paul,1149 Cumberland St,55117,44.975795,-93.117837
3/22/2025,499900,4/14/2025,531000,3,2,1680,5968,Saint Paul,1384 Laurel Ave,55104,44.944734,-93.158801
12/26/2024,340000,2/12/2025,336000,3,3,1480,4879,Saint Paul,1469 Western Ave N,55117,44.985455,-93.116401
,,2/27/2025,88000,2,1,796,8908,Saint Paul,312 Jessamine Ave E,55130,44.974361,-93.087242
,,3/14/2025,117500,2,1,1316,4922,Saint Paul,2015 Bush Ave E,55119,44.964978,-93.015404
,,3/5/2025,225000,2,1,864,5319,Saint Paul,1701 Randolph Ave,55105,44.927292,-93.172307
12/4/2024,187400,12/30/2024,185000,2,1,1250,4704,Saint Paul,234 Ivy Ave W,55117,44.980744,-93.109968
2/8/2025,429000,3/14/2025,452000,3,2,1778,6273,Saint Paul,975 Iowa Ave W,55117,44.989466,-93.141293
,,1/9/2025,275000,3,2,1882,4961,Saint Paul,1267 Sherburne Ave,55104,44.956892,-93.153623
1/17/2025,925000,3/27/2025,925000,3,3,3445,18382,Saint Paul,1189 Summit Ave,55105,44.942002,-93.150275
1/3/2025,249900,1/31/2025,270000,3,2,1763,6656,Saint Paul,478 Lafond Ave,55103,44.959922,-93.120333
10/30/2024,420000,1/22/2025,416000,3,1.5,2128,3223,Saint Paul,107 Milton St N,55104,44.944573,-93.1392
,,12/18/2024,422500,3,2,1669,6534,Saint Paul,1085 Central Ave W,55104,44.95329,-93.145675
12/11/2024,374900,12/20/2024,390000,3,1,1296,5053,Saint Paul,1663 Scheffer Ave,55116,44.921817,-93.17061
2/3/2025,695000,4/10/2025,686500,4,2.5,2096,7405,Saint Paul,2324 Brewster St,55108,44.976619,-93.189709
3/21/2025,325000,4/28/2025,351500,2,1,1349,5184,Saint Paul,1591 Fernwood St,55108,44.989188,-93.151762
2/6/2025,259900,3/28/2025,245000,3,2,1296,6970,Saint Paul,46 Winona St E,55107,44.921134,-93.083125
10/18/2024,239000,3/13/2025,162000,2,1,1111,6098,Saint Paul,1294 Grand Ave,55105,44.939717,-93.154928
2/7/2025,290000,4/29/2025,290000,4,2,1510,5053,Saint Paul,1264 Reaney Ave,55106,44.96377,-93.047128
8/9/2024,309000,3/21/2025,290000,3,2,1858,7318,Saint Paul,2044 Fremont Ave E,55119,44.957385,-93.013994
3/12/2025,269900,5/1/2025,305000,3,1.5,1612,14505,Saint Paul,1437 Mechanic Ave,55106,44.973075,-93.040723
12/4/2024,219900,4/2/2025,219900,2,1.5,1145,4792,Saint Paul,286 Bates Ave,55106,44.955447,-93.067986
3/17/2025,719900,4/24/2025,779000,4,3.5,3618,7187,Saint Paul,323 Mount Curve Blvd,55105,44.931928,-93.193986
11/21/2024,341600,5/2/2025,341610,4,3,2746,7492,Saint Paul,735 Margaret St,55106,44.961474,-93.069727
2/14/2025,839900,3/21/2025,839900,5,3,2798,6752,Saint Paul,1844 Eleanor Ave,55116,44.920425,-93.17831
2/12/2025,373000,3/10/2025,388000,3,2,1552,4356,Saint Paul,1474 Hague Ave,55104,44.945551,-93.162552
4/10/2025,639900,5/29/2025,700000,4,2.5,2134,5053,Saint Paul,1674 Juliet Ave,55105,44.929471,-93.171111
12/13/2024,270000,1/31/2025,270000,2,1,1500,4879,Saint Paul,1815 Maryland Ave E,55119,44.977768,-93.023705
5/1/2025,499900,5/30/2025,470000,3,2,2248,4835,Saint Paul,2083 Pinehurst Ave,55116,44.919133,-93.188437
11/18/2024,238000,1/17/2025,242000,3,1,1416,5009,Saint Paul,1556 Reaney Ave,55106,44.963779,-93.034683
